time,pr,eto,tmmn,tmmx,rmin,rmax,vs,srad
2001-04-11 06:00:00,4.55,1.91,2.41,12.25,36.16,100.0,7.32,13.25
2001-04-12 06:00:00,0.0,2.48,-0.68,12.52,38.69,94.83,3.32,15.23
2001-04-13 06:00:00,0.0,3.84,1.04,17.17,26.04,97.89,3.92,23.46
2001-04-14 06:00:00,0.0,3.77,1.58,20.5,26.96,76.75,2.75,23.08
2001-04-15 06:00:00,0.0,3.78,3.64,15.54,27.08,83.43,3.77,23.68
2001-04-16 06:00:00,0.0,2.17,-2.2,7.9,27.9,93.58,4.88,15.36
2001-04-17 06:00:00,0.0,3.05,-5.32,11.8,35.78,78.65,3.9,23.94
2001-04-18 06:00:00,0.0,4.66,-1.98,21.59,37.87,80.89,6.1,23.61
2001-04-19 06:00:00,0.0,6.83,4.92,31.4,15.01,100.0,4.47,22.32
2001-04-20 06:00:00,0.0,6.39,11.16,26.88,13.56,53.24,4.87,22.46
2001-04-21 06:00:00,0.0,4.54,6.52,20.59,19.7,67.37,6.31,22.5
2001-04-22 06:00:00,20.69,3.0,0.72,20.2,37.19,100.0,7.64,15.33
2001-04-23 06:00:00,0.0,4.23,-0.15,16.01,23.28,88.33,6.11,24.68
2001-04-24 06:00:00,0.0,4.43,2.64,21.33,24.39,67.52,3.44,21.78
2001-04-25 06:00:00,0.0,4.94,5.55,23.46,25.28,78.17,3.41,24.57
2001-04-26 06:00:00,0.0,5.31,7.16,27.61,22.88,73.81,2.77,24.56
2001-04-27 06:00:00,0.0,6.13,11.34,28.51,23.66,59.77,3.76,24.61
2001-04-28 06:00:00,0.0,6.62,8.73,25.62,23.49,80.05,8.76,24.74
2001-04-29 06:00:00,0.39,6.77,8.49,26.9,32.92,88.77,9.89,24.67
2001-04-30 06:00:00,0.0,6.21,10.24,27.51,19.25,95.31,4.27,25.24
2001-05-01 06:00:00,0.0,7.77,10.35,32.26,18.09,78.44,5.9,24.31
2001-05-02 06:00:00,0.0,4.24,6.61,21.2,19.54,100.0,7.5,17.45
2001-05-03 06:00:00,6.65,1.34,3.54,11.86,50.82,100.0,4.39,8.99
2001-05-04 06:00:00,42.82,1.05,6.06,13.25,72.66,100.0,6.4,7.12
2001-05-05 06:00:00,7.1,3.28,6.96,18.28,46.02,100.0,5.23,19.79
2001-05-06 06:00:00,0.0,3.45,6.31,18.05,42.26,100.0,4.43,20.53
2001-05-07 06:00:00,0.53,3.25,6.34,17.45,44.26,95.12,3.79,18.07
2001-05-08 06:00:00,0.0,5.18,6.51,26.63,26.67,97.72,3.35,24.62
2001-05-09 06:00:00,1.08,6.29,10.87,30.05,26.22,84.41,4.92,24.9
2001-05-10 06:00:00,0.0,5.77,12.88,29.34,29.49,92.03,3.88,23.73
2001-05-11 06:00:00,1.83,4.57,8.75,22.91,32.28,100.0,4.54,24.93
2001-05-12 06:00:00,0.0,5.58,8.44,27.88,43.63,100.0,6.1,24.8
2001-05-13 06:00:00,0.0,6.87,13.06,31.36,29.03,100.0,5.84,25.12
2001-05-14 06:00:00,0.0,6.63,12.69,31.03,28.13,92.66,5.46,25.24
2001-05-15 06:00:00,0.0,6.37,14.39,33.29,24.84,86.01,3.08,25.03
2001-05-16 06:00:00,0.66,5.71,18.07,32.84,24.03,71.11,1.99,24.8
2001-05-17 06:00:00,0.59,4.93,13.26,25.4,29.32,85.74,4.21,23.66
2001-05-18 06:00:00,0.0,4.65,10.8,25.2,42.76,82.85,2.66,24.36
2001-05-19 06:00:00,1.71,3.79,11.9,24.31,43.1,100.0,3.93,17.65
2001-05-20 06:00:00,0.91,5.47,10.57,27.46,35.63,100.0,4.38,23.82
2001-05-21 06:00:00,0.0,5.15,4.7,16.92,24.23,91.58,8.34,25.66
2001-05-22 06:00:00,0.0,5.6,4.82,22.37,24.2,68.84,5.84,23.42
2001-05-23 06:00:00,0.0,6.46,7.15,23.64,24.15,72.09,6.89,26.24
2001-05-24 06:00:00,0.0,4.37,4.03,18.13,23.13,71.6,5.2,23.44
2001-05-25 06:00:00,0.0,4.12,3.51,20.16,38.44,94.53,2.28,25.79
2001-05-26 06:00:00,0.0,5.17,6.82,25.99,29.46,79.34,2.61,25.97
2001-05-27 06:00:00,2.59,5.67,13.21,29.13,29.58,68.87,2.59,24.98
2001-05-28 06:00:00,0.0,5.91,13.93,27.16,29.75,75.27,4.1,25.42
2001-05-29 06:00:00,33.76,3.94,11.6,24.48,35.25,100.0,5.07,18.91
2001-05-30 06:00:00,0.0,4.4,11.32,23.14,41.54,100.0,5.55,22.39
2001-05-31 06:00:00,1.75,4.63,9.22,25.42,40.54,100.0,2.35,25.42
2001-06-01 06:00:00,0.0,6.85,13.59,30.6,29.48,89.51,4.2,27.93
2001-06-02 06:00:00,0.0,5.75,9.11,24.71,26.43,88.13,5.73,28.21
2001-06-03 06:00:00,0.97,3.46,10.03,19.81,37.56,100.0,6.57,23.36
2001-06-04 06:00:00,1.21,3.91,8.13,21.95,59.62,100.0,4.72,23.57
2001-06-05 06:00:00,0.3,4.38,10.33,23.14,47.86,100.0,3.79,24.57
2001-06-06 06:00:00,0.0,5.81,11.48,31.22,49.07,100.0,3.77,27.68
2001-06-07 06:00:00,0.0,5.45,16.86,29.11,40.59,100.0,4.18,23.45
2001-06-08 06:00:00,0.0,6.18,15.72,29.67,42.1,100.0,4.29,28.11
2001-06-09 06:00:00,0.0,7.03,15.1,31.94,37.87,100.0,6.15,28.21
2001-06-10 06:00:00,0.0,8.08,17.3,36.99,24.39,88.24,4.01,28.41
2001-06-11 06:00:00,0.0,8.86,19.29,37.92,24.61,82.07,5.04,28.15
2001-06-12 06:00:00,0.0,7.99,17.68,34.97,24.41,95.19,6.19,27.2
2001-06-13 06:00:00,1.27,7.38,16.67,29.02,30.9,88.19,6.68,28.39
2001-06-14 06:00:00,0.0,6.35,8.0,23.64,23.22,92.41,6.11,29.12
2001-06-15 06:00:00,0.0,8.18,10.95,30.67,15.11,60.39,5.17,29.14
2001-06-16 06:00:00,0.0,7.21,15.03,32.72,15.69,61.41,3.49,28.67
2001-06-17 06:00:00,2.98,9.69,16.2,37.58,19.84,83.69,6.17,27.49
2001-06-18 06:00:00,1.3,9.38,17.81,37.62,17.44,79.33,5.18,28.14
2001-06-19 06:00:00,0.0,6.0,13.3,26.16,17.12,77.98,6.39,23.82
2001-06-20 06:00:00,0.74,5.07,11.77,26.7,42.64,95.52,3.43,23.89
2001-06-21 06:00:00,0.0,5.82,10.79,27.8,27.76,90.04,2.61,28.73
2001-06-22 06:00:00,0.0,7.08,13.53,31.71,28.14,74.76,4.41,28.15
2001-06-23 06:00:00,0.0,8.54,16.84,36.23,20.43,77.83,4.49,28.58
2001-06-24 06:00:00,0.0,9.25,17.92,36.36,20.28,81.18,6.64,28.31
2001-06-25 06:00:00,0.0,9.4,17.86,36.59,28.49,82.35,7.44,27.72
2001-06-26 06:00:00,0.0,9.37,18.52,36.1,25.68,83.73,7.11,28.13
2001-06-27 06:00:00,0.0,8.91,17.56,35.72,24.44,85.68,6.44,28.09
2001-06-28 06:00:00,0.0,7.6,17.9,36.96,24.02,97.97,3.68,27.14
2001-06-29 06:00:00,3.01,7.19,18.86,35.73,23.21,91.21,3.22,27.41
2001-06-30 06:00:00,0.0,6.98,19.05,34.13,25.59,93.75,3.88,25.38
2001-07-01 06:00:00,7.82,8.15,17.92,34.96,31.66,100.0,6.28,27.38
2001-07-02 06:00:00,0.25,8.05,17.53,35.05,30.69,100.0,6.27,27.68
2001-07-03 06:00:00,0.0,6.95,17.73,35.97,29.37,84.43,2.74,27.52
2001-07-04 06:00:00,0.0,7.57,19.82,36.33,28.03,81.96,3.62,27.71
2001-07-05 06:00:00,1.8,7.79,19.9,36.48,27.76,96.35,4.82,25.19
2001-07-06 06:00:00,0.0,10.08,18.95,40.38,17.43,77.56,5.54,27.71
2001-07-07 06:00:00,0.0,8.72,19.97,39.0,16.79,70.71,4.23,27.69
2001-07-08 06:00:00,0.0,7.64,20.88,38.9,22.03,73.45,2.88,27.42
2001-07-09 06:00:00,0.0,7.55,21.83,37.82,22.93,75.98,3.27,26.95
2001-07-10 06:00:00,0.0,7.6,20.39,36.24,27.95,92.3,4.19,27.15
2001-07-11 06:00:00,1.93,6.68,18.06,36.32,28.83,100.0,3.34,25.5
2001-07-12 06:00:00,4.3,6.06,19.95,34.79,28.23,100.0,2.84,24.89
2001-07-13 06:00:00,0.0,5.71,19.0,31.49,34.07,100.0,3.48,24.95
2001-07-14 06:00:00,13.21,5.93,15.39,32.13,42.6,100.0,5.71,24.24
2001-07-15 06:00:00,7.06,5.9,16.76,32.4,42.91,100.0,4.59,26.02
2001-07-16 06:00:00,0.0,7.19,19.29,36.84,24.74,100.0,3.21,27.24
2001-07-17 06:00:00,0.0,8.38,19.76,39.39,17.55,88.23,3.94,26.8
2001-07-18 06:00:00,3.17,8.28,20.99,38.7,17.24,80.01,4.01,26.86
2001-07-19 06:00:00,1.11,8.11,21.84,38.02,21.22,93.22,4.73,25.22
2001-07-20 06:00:00,0.81,8.34,21.53,38.22,26.52,84.31,4.87,26.06
2001-07-21 06:00:00,0.0,8.49,20.81,39.34,24.24,86.23,4.43,26.55
2001-07-22 06:00:00,2.32,7.99,21.2,39.68,21.52,76.75,3.48,26.05
2001-07-23 06:00:00,24.84,7.3,23.65,37.53,20.04,78.72,3.62,23.65
2001-07-24 06:00:00,16.16,5.53,21.19,34.23,27.55,100.0,2.63,22.27
2001-07-25 06:00:00,2.29,5.19,19.64,32.49,38.86,100.0,3.91,21.67
2001-07-26 06:00:00,16.62,5.52,19.03,31.44,46.2,100.0,5.62,23.46
2001-07-27 06:00:00,5.57,5.21,18.8,33.34,42.94,100.0,2.34,23.18
2001-07-28 06:00:00,0.0,6.02,19.88,33.16,37.18,100.0,3.63,26.08
2001-07-29 06:00:00,0.0,7.45,18.21,37.17,33.75,100.0,5.32,26.29
2001-07-30 06:00:00,0.0,8.84,19.63,38.22,28.97,100.0,7.12,26.0
2001-07-31 06:00:00,0.0,9.03,19.25,36.97,27.68,84.87,8.15,25.69
2001-08-01 06:00:00,0.0,7.19,19.03,37.59,28.82,87.75,3.49,25.98
2001-08-02 06:00:00,0.0,7.56,19.26,37.01,27.96,88.55,4.34,26.08
2001-08-03 06:00:00,0.0,8.41,19.34,37.41,27.61,90.23,5.69,25.88
2001-08-04 06:00:00,0.0,8.73,17.76,36.05,24.54,82.57,6.55,26.02
2001-08-05 06:00:00,0.0,8.28,17.87,37.28,25.23,71.06,5.06,25.13
2001-08-06 06:00:00,0.0,7.16,20.2,37.51,25.03,73.12,3.19,25.56
2001-08-07 06:00:00,0.0,7.24,19.32,35.55,25.71,80.45,3.88,25.71
2001-08-08 06:00:00,0.0,7.65,15.54,35.18,23.88,84.34,4.83,25.78
2001-08-09 06:00:00,0.69,6.47,18.34,31.79,23.88,73.35,4.56,23.4
2001-08-10 06:00:00,2.88,4.49,13.13,26.64,33.38,100.0,3.26,22.11
2001-08-11 06:00:00,0.0,5.63,12.1,32.26,42.01,100.0,3.25,25.23
2001-08-12 06:00:00,3.71,6.1,14.92,32.94,31.41,100.0,4.23,24.59
2001-08-13 06:00:00,0.0,6.38,16.29,32.98,31.09,100.0,4.71,24.79
2001-08-14 06:00:00,8.02,5.48,15.89,31.81,34.82,95.07,4.9,18.08
2001-08-15 06:00:00,0.0,6.11,16.5,30.86,31.23,100.0,4.59,24.86
2001-08-16 06:00:00,0.56,5.27,15.5,31.02,27.91,86.61,2.04,24.64
2001-08-17 06:00:00,3.35,5.4,16.01,30.98,25.34,92.12,2.78,23.39
2001-08-18 06:00:00,0.0,6.09,15.03,33.11,25.72,98.58,3.04,24.9
2001-08-19 06:00:00,0.0,6.91,13.19,34.36,26.62,100.0,4.97,24.57
2001-08-20 06:00:00,0.0,7.38,14.55,37.39,24.67,100.0,4.41,23.35
2001-08-21 06:00:00,5.58,7.85,18.48,36.49,19.76,69.82,5.01,22.42
2001-08-22 06:00:00,0.3,5.73,17.23,35.55,21.97,100.0,2.17,23.79
2001-08-23 06:00:00,12.91,4.38,17.82,32.05,21.52,100.0,1.65,19.51
2001-08-24 06:00:00,0.0,4.93,17.28,32.29,30.16,100.0,2.05,22.79
2001-08-25 06:00:00,0.0,4.45,15.63,31.34,32.02,100.0,2.97,18.04
2001-08-26 06:00:00,0.0,6.07,14.34,32.88,28.1,100.0,4.11,23.77
2001-08-27 06:00:00,0.0,7.28,15.0,35.54,20.1,95.98,4.59,23.74
2001-08-28 06:00:00,0.0,7.82,14.37,34.13,18.75,83.97,6.26,23.6
2001-08-29 06:00:00,0.0,7.03,14.6,32.81,22.06,100.0,7.12,23.08
2001-08-30 06:00:00,0.0,5.42,13.57,31.8,30.31,100.0,3.66,22.93
2001-08-31 06:00:00,1.3,5.56,13.85,32.21,34.81,100.0,4.83,21.85
2001-09-01 06:00:00,7.57,5.13,15.04,30.29,37.5,100.0,6.03,15.32
2001-09-02 06:00:00,0.0,6.29,15.2,35.37,23.95,100.0,3.62,20.99
2001-09-03 06:00:00,0.0,5.82,17.03,34.06,22.49,82.93,3.24,20.91
2001-09-04 06:00:00,0.0,6.29,15.9,33.57,23.61,91.39,4.22,20.9
2001-09-05 06:00:00,0.0,6.18,14.73,31.45,24.12,99.08,5.95,19.64
2001-09-06 06:00:00,2.8,6.82,13.4,33.92,33.5,100.0,7.1,20.36
2001-09-07 06:00:00,3.45,3.29,7.41,24.49,30.68,100.0,5.1,16.45
2001-09-08 06:00:00,7.32,1.05,5.77,14.26,40.52,100.0,4.03,5.9
2001-09-09 06:00:00,0.0,4.31,3.88,23.93,26.71,100.0,3.47,20.68
2001-09-10 06:00:00,0.0,6.71,8.46,29.67,24.55,69.68,6.04,20.5
2001-09-11 06:00:00,0.0,6.02,10.38,32.1,25.76,85.09,4.42,20.12
2001-09-12 06:00:00,0.0,5.26,15.31,32.62,27.81,81.66,3.14,19.78
2001-09-13 06:00:00,0.6,6.12,14.85,32.6,28.18,98.53,6.03,18.4
2001-09-14 06:00:00,7.01,4.82,15.02,29.91,33.11,92.9,4.87,15.19
2001-09-15 06:00:00,8.05,2.52,11.16,22.71,35.71,100.0,3.58,14.39
2001-09-16 06:00:00,0.0,3.32,9.23,26.49,54.77,100.0,3.67,17.07
2001-09-17 06:00:00,29.36,3.18,14.32,25.17,51.63,100.0,3.82,14.93
2001-09-18 06:00:00,6.32,1.78,9.93,19.44,51.16,100.0,2.91,10.1
2001-09-19 06:00:00,0.0,4.38,8.14,29.35,34.77,100.0,3.53,18.73
2001-09-20 06:00:00,0.0,5.17,13.74,29.74,28.3,100.0,4.54,18.68
2001-09-21 06:00:00,0.0,4.17,11.55,27.39,28.88,95.62,4.69,18.34
2001-09-22 06:00:00,0.0,5.23,13.7,32.19,24.58,100.0,3.95,18.22
2001-09-23 06:00:00,0.0,3.57,7.32,21.07,25.07,93.73,4.58,18.24
2001-09-24 06:00:00,0.0,3.13,2.86,19.84,39.02,100.0,4.21,18.26
2001-09-25 06:00:00,0.0,3.79,3.99,22.78,40.37,100.0,4.95,17.93
2001-09-26 06:00:00,0.0,4.47,5.85,26.75,37.34,100.0,4.74,17.84
2001-09-27 06:00:00,0.0,4.12,8.8,29.43,30.74,97.53,2.81,17.48
2001-09-28 06:00:00,0.0,4.23,10.81,26.46,30.31,92.79,4.35,17.34
2001-09-29 06:00:00,0.0,4.6,9.37,25.56,32.74,100.0,6.32,17.14
2001-09-30 06:00:00,0.0,3.86,7.52,27.51,35.44,96.4,3.33,16.62
2001-10-01 06:00:00,0.0,4.9,9.54,29.34,29.35,91.58,4.12,17.32
2001-10-02 06:00:00,0.0,5.67,9.11,31.8,18.23,74.92,3.92,17.32
2001-10-03 06:00:00,0.0,4.44,7.59,25.9,17.89,84.27,4.3,17.19
2001-10-04 06:00:00,0.0,2.49,3.64,16.69,29.32,99.71,5.69,12.77
2001-10-05 06:00:00,0.97,1.75,0.2,11.25,43.17,100.0,3.84,10.5
2001-10-06 06:00:00,0.0,3.47,-2.7,20.36,33.07,100.0,4.55,17.05
2001-10-07 06:00:00,0.0,4.53,1.91,25.62,30.0,100.0,5.53,14.27
2001-10-08 06:00:00,0.0,4.24,6.19,29.67,23.98,100.0,3.24,16.26
2001-10-09 06:00:00,0.0,4.52,8.8,27.87,23.78,100.0,5.02,16.07
2001-10-10 06:00:00,0.0,3.15,2.83,18.43,25.19,100.0,4.44,16.05
2001-10-11 06:00:00,0.0,4.27,1.22,21.99,28.01,76.82,5.35,16.18
2001-10-12 06:00:00,3.81,1.6,0.64,13.65,26.42,100.0,5.5,6.53
2001-10-13 06:00:00,0.0,3.37,-2.29,19.34,28.99,100.0,5.08,14.23
2001-10-14 06:00:00,0.0,2.76,4.28,19.65,27.48,90.54,3.04,10.28
2001-10-15 06:00:00,7.04,2.26,-0.46,12.02,27.36,100.0,5.92,13.51
2001-10-16 06:00:00,0.0,3.42,-3.46,19.43,28.18,93.23,4.21,15.28
2001-10-17 06:00:00,0.0,4.73,1.16,26.1,21.92,65.48,4.44,15.18
2001-10-18 06:00:00,0.0,2.89,3.34,17.0,20.69,74.14,4.64,14.56
2001-10-19 06:00:00,0.0,3.55,0.13,22.52,19.06,100.0,3.62,14.85
2001-10-20 06:00:00,0.0,3.63,2.72,23.57,21.64,86.44,3.82,14.63
2001-10-21 06:00:00,0.0,2.53,3.55,20.76,25.39,100.0,3.34,14.13
2001-10-22 06:00:00,0.0,2.8,5.09,24.56,31.22,100.0,2.64,13.45
2001-10-23 06:00:00,0.0,4.58,6.26,26.3,17.43,68.19,4.32,13.98
2001-10-24 06:00:00,0.0,5.02,0.7,19.26,15.22,54.81,8.23,14.48
2001-10-25 06:00:00,0.0,2.66,-2.86,14.02,16.23,78.36,3.69,14.2
2001-10-26 06:00:00,0.0,2.54,-2.22,14.89,19.86,61.77,3.26,13.83
2001-10-27 06:00:00,0.0,4.01,-2.52,20.5,24.98,68.14,5.74,13.61
2001-10-28 06:00:00,0.0,3.86,2.79,29.06,19.98,91.98,2.95,13.07
2001-10-29 06:00:00,0.0,2.68,3.44,19.38,18.86,100.0,4.12,12.77
2001-10-30 06:00:00,0.0,3.57,0.78,25.06,36.05,100.0,4.82,12.11
2001-10-31 06:00:00,0.0,5.46,5.54,30.34,18.72,96.99,5.19,12.3
2001-11-01 06:00:00,0.0,3.34,4.24,22.1,14.76,60.99,3.4,12.32
2001-11-02 06:00:00,0.0,2.7,4.28,21.32,19.04,53.96,2.51,12.07
2001-11-03 06:00:00,0.0,2.01,3.69,21.29,22.98,90.94,1.99,11.38
2001-11-04 06:00:00,0.0,2.33,3.34,21.04,33.88,82.49,2.97,11.88
2001-11-05 06:00:00,0.0,3.11,2.76,24.07,33.35,100.0,4.59,11.79
2001-11-06 06:00:00,0.0,2.8,3.92,23.76,26.58,100.0,3.33,11.51
2001-11-07 06:00:00,0.0,3.88,3.6,25.29,21.15,88.88,4.35,11.33
2001-11-08 06:00:00,4.53,2.12,-2.25,12.03,20.16,100.0,4.93,10.76
2001-11-09 06:00:00,0.0,3.07,-4.72,19.1,20.71,77.97,3.98,11.61
2001-11-10 06:00:00,0.0,2.53,-1.66,19.09,20.16,81.95,3.06,11.51
2001-11-11 06:00:00,0.0,2.34,-1.93,18.89,23.41,82.59,3.86,11.03
2001-11-12 06:00:00,0.0,1.97,1.27,21.32,37.2,100.0,2.92,10.73
2001-11-13 06:00:00,0.0,2.24,2.32,21.47,38.92,100.0,4.4,10.56
2001-11-14 06:00:00,0.0,1.86,3.22,21.87,33.44,100.0,2.54,10.35
2001-11-15 06:00:00,0.0,2.32,3.36,21.15,33.04,100.0,4.15,10.42
2001-11-16 06:00:00,0.0,1.8,2.08,18.54,35.18,100.0,5.61,9.19
2001-11-17 06:00:00,0.0,1.74,2.31,18.02,43.79,100.0,5.81,9.94
2001-11-18 06:00:00,0.0,2.11,-1.2,16.0,33.76,100.0,6.23,10.14
2001-11-19 06:00:00,0.0,1.74,-6.29,9.78,23.2,85.86,3.77,10.52
2001-11-20 06:00:00,0.0,2.65,-6.32,17.35,23.98,94.09,4.05,10.36
2001-11-21 06:00:00,0.0,2.74,-1.94,19.65,15.8,60.74,3.11,10.22
2001-11-22 06:00:00,0.0,2.4,-0.64,17.05,15.05,52.97,3.43,8.17
2001-11-23 06:00:00,14.21,0.69,-0.37,8.85,24.88,100.0,6.55,4.09
2001-11-24 06:00:00,3.17,1.77,-3.38,10.93,42.05,100.0,9.41,7.61
2001-11-25 06:00:00,0.43,1.37,-5.48,10.59,41.04,100.0,4.86,8.45
2001-11-26 06:00:00,0.27,1.08,-11.64,5.24,42.52,100.0,9.0,3.72
2001-11-27 06:00:00,0.0,0.94,-14.04,-2.94,33.85,89.82,6.67,9.27
2001-11-28 06:00:00,0.0,0.67,-16.77,-2.26,35.42,92.59,2.67,9.7
2001-11-29 06:00:00,0.0,1.24,-16.11,3.76,34.3,95.04,4.8,8.86
2001-11-30 06:00:00,0.0,1.78,-11.41,11.73,39.29,100.0,3.97,9.14
2001-12-01 06:00:00,0.0,2.05,-5.83,13.42,24.47,90.25,3.52,9.32
2001-12-02 06:00:00,0.0,2.22,-4.89,17.17,26.59,66.03,3.04,8.85
2001-12-03 06:00:00,0.0,2.61,-0.23,20.33,22.75,67.83,3.25,8.82
2001-12-04 06:00:00,0.0,1.34,-1.17,10.84,20.92,86.23,4.0,9.11
2001-12-05 06:00:00,0.0,1.91,-2.4,12.3,20.75,100.0,5.7,9.15
2001-12-06 06:00:00,0.0,2.58,-3.79,15.47,22.35,73.68,4.48,8.97
2001-12-07 06:00:00,0.0,2.04,-3.48,12.85,20.93,84.5,4.93,6.75
2001-12-08 06:00:00,0.0,1.78,-5.95,11.11,22.56,98.38,3.79,8.97
2001-12-09 06:00:00,0.0,2.62,-5.17,14.85,20.35,63.3,4.35,8.9
2001-12-10 06:00:00,0.0,1.68,-4.49,10.73,18.57,65.28,3.31,8.89
2001-12-11 06:00:00,0.91,2.34,-4.84,14.94,27.67,90.14,4.9,8.64
2001-12-12 06:00:00,1.31,0.91,-4.85,7.08,25.86,100.0,5.0,4.53
2001-12-13 06:00:00,0.0,1.43,-7.48,10.04,33.17,100.0,3.44,8.79
2001-12-14 06:00:00,0.0,2.05,-5.95,13.04,29.76,88.69,4.36,8.6
2001-12-15 06:00:00,0.0,1.92,-6.03,12.4,31.24,100.0,5.45,8.58
2001-12-16 06:00:00,0.0,1.43,-6.24,9.53,26.29,100.0,3.75,8.67
2001-12-17 06:00:00,0.0,2.34,-5.67,15.78,27.26,90.95,3.96,8.41
2001-12-18 06:00:00,0.0,2.14,-3.8,11.04,24.42,78.46,6.25,6.64
2001-12-19 06:00:00,0.0,1.84,-7.88,12.03,28.71,93.47,3.7,8.59
2001-12-20 06:00:00,0.0,1.83,-3.83,13.24,26.22,73.49,3.26,8.56
2001-12-21 06:00:00,0.0,2.48,-5.7,15.53,28.43,97.39,5.22,8.06
2001-12-22 06:00:00,1.36,1.51,-7.17,7.59,25.66,100.0,6.49,7.68
2001-12-23 06:00:00,0.0,1.06,-12.75,3.59,35.39,100.0,4.72,9.02
2001-12-24 06:00:00,0.0,0.87,-13.37,1.5,37.91,99.27,3.8,9.01
2001-12-25 06:00:00,0.0,1.11,-12.01,4.07,45.11,100.0,5.17,7.32
2001-12-26 06:00:00,0.0,0.92,-12.79,4.87,52.49,100.0,4.31,8.77
2001-12-27 06:00:00,0.0,1.11,-8.39,5.93,49.31,100.0,4.07,8.78
2001-12-28 06:00:00,0.0,1.42,-9.84,7.62,44.91,99.24,5.0,7.73
2001-12-29 06:00:00,0.0,0.57,-13.72,-0.18,38.47,100.0,2.44,7.31
2001-12-30 06:00:00,0.0,0.53,-13.3,-0.33,43.8,100.0,1.86,7.13
2001-12-31 06:00:00,0.0,0.35,-12.36,-2.61,43.15,100.0,1.03,8.85
2002-01-01 06:00:00,0.0,0.62,-15.31,-0.62,38.37,100.0,2.88,7.3
2002-01-02 06:00:00,0.0,0.71,-19.42,-1.38,31.13,100.0,2.86,8.97
2002-01-03 06:00:00,0.0,1.21,-16.24,5.86,36.0,100.0,3.63,8.79
2002-01-04 06:00:00,0.0,1.41,-8.88,9.61,38.16,100.0,4.8,7.4
2002-01-05 06:00:00,0.0,1.93,-4.44,10.85,29.33,100.0,5.09,8.69
2002-01-06 06:00:00,0.0,1.62,-7.26,7.99,26.96,99.0,4.68,8.79
2002-01-07 06:00:00,0.0,2.13,-7.83,15.06,36.89,87.28,4.02,8.49
2002-01-08 06:00:00,0.0,3.22,-1.14,20.88,26.01,90.67,4.61,8.78
2002-01-09 06:00:00,0.53,2.64,3.11,18.17,22.41,62.1,3.91,7.74
2002-01-10 06:00:00,0.61,1.89,-3.57,11.78,25.53,100.0,5.0,8.63
2002-01-11 06:00:00,0.0,2.16,-5.5,12.66,27.09,82.1,4.4,7.22
2002-01-12 06:00:00,0.0,2.2,-6.6,10.92,20.23,95.72,5.41,9.36
2002-01-13 06:00:00,0.0,3.21,-2.91,13.25,22.18,75.71,8.39,9.28
2002-01-14 06:00:00,0.0,1.82,-7.32,9.96,20.79,91.08,3.91,9.41
2002-01-15 06:00:00,0.0,1.42,-8.86,5.62,22.49,80.35,4.3,9.1
2002-01-16 06:00:00,0.0,1.34,-10.78,3.85,24.56,100.0,4.44,9.62
2002-01-17 06:00:00,0.0,1.34,-9.83,6.42,25.33,73.11,2.83,9.12
2002-01-18 06:00:00,0.0,0.99,-12.54,3.52,24.33,100.0,3.11,9.61
2002-01-19 06:00:00,0.0,1.45,-13.77,5.98,36.22,100.0,4.25,10.25
2002-01-20 06:00:00,0.0,2.06,-10.8,7.46,22.6,75.34,5.21,8.44
2002-01-21 06:00:00,0.0,2.83,-8.36,14.13,17.72,53.72,4.49,10.01
2002-01-22 06:00:00,0.0,2.89,-5.52,17.55,18.83,53.41,3.72,10.0
2002-01-23 06:00:00,0.0,1.13,-7.82,6.12,16.9,100.0,4.53,6.32
2002-01-24 06:00:00,0.0,2.13,-9.9,8.63,18.95,100.0,4.74,10.49
2002-01-25 06:00:00,0.0,2.89,-6.94,15.24,20.3,57.95,4.45,10.39
2002-01-26 06:00:00,0.0,4.01,-2.57,21.84,15.97,56.92,4.53,10.5
2002-01-27 06:00:00,0.0,3.18,-1.75,20.73,13.05,46.55,3.27,10.53
2002-01-28 06:00:00,0.0,1.46,-10.46,7.74,13.71,100.0,3.3,10.01
2002-01-29 06:00:00,0.0,0.97,-13.26,0.97,28.68,96.23,3.24,9.9
2002-01-30 06:00:00,4.44,0.66,-11.38,-0.44,31.68,100.0,3.95,6.3
2002-01-31 06:00:00,5.18,0.61,-14.48,-0.64,60.32,100.0,5.49,5.43
2002-02-01 06:00:00,0.0,1.11,-14.95,2.66,45.95,100.0,4.14,11.58
2002-02-02 06:00:00,0.0,0.92,-13.38,2.4,44.95,100.0,3.93,11.07
2002-02-03 06:00:00,1.2,1.03,-12.36,3.69,46.77,100.0,2.98,11.78
2002-02-04 06:00:00,0.53,0.86,-12.43,2.23,37.9,100.0,3.6,11.86
2002-02-05 06:00:00,0.0,0.69,-13.6,1.18,62.12,100.0,3.75,11.91
2002-02-06 06:00:00,0.0,1.04,-12.38,3.47,60.44,100.0,3.9,12.34
2002-02-07 06:00:00,0.0,1.41,-8.62,5.89,38.53,100.0,4.32,12.43
2002-02-08 06:00:00,0.53,3.0,-4.32,17.05,22.51,93.44,4.32,11.56
2002-02-09 06:00:00,0.76,2.57,-6.56,9.94,21.18,93.87,13.34,7.89
2002-02-10 06:00:00,0.0,1.25,-11.24,3.55,38.4,100.0,6.32,12.76
2002-02-11 06:00:00,0.0,2.25,-8.56,12.07,38.22,100.0,4.86,12.36
